,Date,Prices
5712,1992-06-05,338.8
5713,1992-06-04,338.4
5714,1992-06-03,339.9
5715,1992-06-02,339
5716,1992-06-01,336.85
5717,1992-05-29,337.5
5718,1992-05-28,336.9
5719,1992-05-27,338.6
5720,1992-05-26,337.85
5721,1992-05-22,337.7
5722,1992-05-21,337.25
5723,1992-05-20,336.95
5724,1992-05-19,339.5
5725,1992-05-18,338.9
5726,1992-05-15,339
5727,1992-05-14,336.9
5728,1992-05-13,335.2
5729,1992-05-12,335.25
5730,1992-05-11,336.15
5731,1992-05-08,336.9
5732,1992-05-07,336.05
5733,1992-05-06,336.7
5734,1992-05-05,336.75
5735,1992-05-01,337.5
5736,1992-04-30,336.35
5737,1992-04-29,335.7
5738,1992-04-28,336.75
5739,1992-04-27,335.7
5740,1992-04-24,336.55
5741,1992-04-23,338.5
5742,1992-04-22,338.1
5743,1992-04-21,338.3
5744,1992-04-16,336.7
5745,1992-04-15,338.95
5746,1992-04-14,339
5747,1992-04-13,340.8
5748,1992-04-10,341.9
5749,1992-04-09,338.45
5750,1992-04-08,337.5
5751,1992-04-07,338.75
5752,1992-04-06,339.25
5753,1992-04-03,340.6
5754,1992-04-02,340.5
5755,1992-04-01,344
5756,1992-03-31,341.7
5757,1992-03-30,343.3
5758,1992-03-27,340.5
5759,1992-03-26,340.4
5760,1992-03-25,341.25
5761,1992-03-24,338.4
5762,1992-03-23,338.7
5763,1992-03-20,338.8
5764,1992-03-19,337.8
5765,1992-03-18,340.3
5766,1992-03-17,339
5767,1992-03-16,343
5768,1992-03-13,347.25
5769,1992-03-12,347.6
5770,1992-03-11,349
5771,1992-03-10,348.35
5772,1992-03-09,348.8
5773,1992-03-06,349.4
5774,1992-03-05,349.9
5775,1992-03-04,350.15
5776,1992-03-03,351.35
5777,1992-03-02,350.45
5778,1992-02-28,353.1
5779,1992-02-27,353.75
5780,1992-02-26,348.65
5781,1992-02-25,350.5
5782,1992-02-24,349.8
5783,1992-02-21,351.6
5784,1992-02-20,353.4
5785,1992-02-19,353.2
5786,1992-02-18,352.8
5787,1992-02-17,354.35
5788,1992-02-14,354.1
5789,1992-02-13,356.3
5790,1992-02-12,357.2
5791,1992-02-11,356
5792,1992-02-10,354.65
5793,1992-02-07,356.2
5794,1992-02-06,355.95
5795,1992-02-05,354.3
5796,1992-02-04,356
5797,1992-02-03,356.4
5798,1992-01-31,354.1
5799,1992-01-30,356
5800,1992-01-29,354.85
5801,1992-01-28,356.3
5802,1992-01-27,356.1
5803,1992-01-24,353.25
5804,1992-01-23,355.2
5805,1992-01-22,356.75
5806,1992-01-21,357.8
5807,1992-01-20,358.75
5808,1992-01-17,355.9
5809,1992-01-16,356.75
5810,1992-01-15,355.55
5811,1992-01-14,353.6
5812,1992-01-13,353.9
5813,1992-01-10,357.9
5814,1992-01-09,351.55
5815,1992-01-08,350.6
5816,1992-01-07,349.7
5817,1992-01-06,349.4
5818,1992-01-03,353
5819,1992-01-02,350.9
5820,1993-12-31,NA
5821,1993-12-30,391.75
5822,1993-12-29,386.1
5823,1993-12-24,NA
5824,1993-12-23,384.95
5825,1993-12-22,385.65
5826,1993-12-21,387.5
5827,1993-12-20,389.75
5828,1993-12-17,386.5
5829,1993-12-16,386.1
5830,1993-12-15,385.6
5831,1993-12-14,387
5832,1993-12-13,386.25
5833,1993-12-10,382.3
5834,1993-12-09,382.5
5835,1993-12-08,382.3
5836,1993-12-07,376.9
5837,1993-12-06,377
5838,1993-12-03,376.75
5839,1993-12-02,374.65
5840,1993-12-01,373.1
5841,1993-11-30,370.9
5842,1993-11-29,371.15
5843,1993-11-26,376.85
5844,1993-11-25,377.6
5845,1993-11-24,376.35
5846,1993-11-23,377.6
5847,1993-11-22,378.4
5848,1993-11-19,377.5
5849,1993-11-18,376.75
5850,1993-11-17,371.8
5851,1993-11-16,375
5852,1993-11-15,374.7
5853,1993-11-12,376.75
5854,1993-11-11,376.75
5855,1993-11-10,374.9
5856,1993-11-09,376
5857,1993-11-08,375.65
5858,1993-11-05,377.75
5859,1993-11-04,372
5860,1993-11-03,363.55
5861,1993-11-02,363
5862,1993-11-01,363.25
5863,1993-10-29,369.6
5864,1993-10-28,368.55
5865,1993-10-27,371.5
5866,1993-10-26,368.25
5867,1993-10-25,371.5
5868,1993-10-22,367.9
5869,1993-10-21,374.5
5870,1993-10-20,372.5
5871,1993-10-19,366.4
5872,1993-10-18,365.2
5873,1993-10-15,364.6
5874,1993-10-14,367.25
5875,1993-10-13,366.4
5876,1993-10-12,360.6
5877,1993-10-11,361.4
5878,1993-10-08,358.5
5879,1993-10-07,357.3
5880,1993-10-06,356.25
5881,1993-10-05,353.8
5882,1993-10-04,351.75
5883,1993-10-01,354
5884,1993-09-30,355.5
5885,1993-09-29,353.2
5886,1993-09-28,355.75
5887,1993-09-27,356.65
5888,1993-09-24,357.6
5889,1993-09-23,357
5890,1993-09-22,354.4
5891,1993-09-21,354.75
5892,1993-09-20,354
5893,1993-09-17,351.85
5894,1993-09-16,352.75
5895,1993-09-15,348
5896,1993-09-14,343.7
5897,1993-09-13,344.2
5898,1993-09-10,351.5
5899,1993-09-09,353.3
5900,1993-09-08,351.75
5901,1993-09-07,354.8
5902,1993-09-06,364.25
5903,1993-09-03,362.8
5904,1993-09-02,369.25
5905,1993-09-01,369.05
5906,1993-08-31,371.55
5907,1993-08-27,369.25
5908,1993-08-26,371.25
5909,1993-08-25,371.15
5910,1993-08-24,373.65
5911,1993-08-23,373.1
5912,1993-08-20,373.25
5913,1993-08-19,373.4
5914,1993-08-18,373.7
5915,1993-08-17,371.6
5916,1993-08-16,372.6
5917,1993-08-13,367.6
5918,1993-08-12,376.3
5919,1993-08-11,376
5920,1993-08-10,380.35
5921,1993-08-09,381.7
5922,1993-08-06,379.4
5923,1993-08-05,387.75
5924,1993-08-04,402.65
5925,1993-08-03,403.75
5926,1993-08-02,405.6
5927,1993-07-30,401.75
5928,1993-07-29,394
5929,1993-07-28,393.15
5930,1993-07-27,392.35
5931,1993-07-26,391.75
5932,1993-07-23,391.3
5933,1993-07-22,389.15
5934,1993-07-21,392.4
5935,1993-07-20,392.1
5936,1993-07-19,394.8
5937,1993-07-16,392
5938,1993-07-15,392.7
5939,1993-07-14,394.4
5940,1993-07-13,392.45
5941,1993-07-12,393.4
5942,1993-07-09,393.1
5943,1993-07-08,395.2
5944,1993-07-07,395.8
5945,1993-07-06,391.65
5946,1993-07-05,387.6
5947,1993-07-02,388.1
5948,1993-07-01,379
5949,1993-06-30,378.45
5950,1993-06-29,375.35
5951,1993-06-28,375.35
5952,1993-06-25,376.1
5953,1993-06-24,373.9
5954,1993-06-23,367.1
5955,1993-06-22,368.8
5956,1993-06-21,370.55
5957,1993-06-18,370.9
5958,1993-06-17,369.45
5959,1993-06-16,368
5960,1993-06-15,365.35
5961,1993-06-14,363
5962,1993-06-11,370.35
5963,1993-06-10,370.8
5964,1993-06-09,371.45
5965,1993-06-08,375.25
5966,1993-06-07,372.8
5967,1993-06-04,377.6
5968,1993-06-03,374.7
5969,1993-06-02,369
5970,1993-06-01,377.35
5971,1993-05-28,377.45
5972,1993-05-27,374.75
5973,1993-05-26,374.5
5974,1993-05-25,377.5
5975,1993-05-24,379.25
5976,1993-05-21,373.25
5977,1993-05-20,373.8
5978,1993-05-19,381.9
5979,1993-05-18,367.8
5980,1993-05-17,369.25
5981,1993-05-14,368.2
5982,1993-05-13,367
5983,1993-05-12,356.2
5984,1993-05-11,355.35
5985,1993-05-10,356.8
5986,1993-05-07,357.5
5987,1993-05-06,355.5
5988,1993-05-05,354.25
5989,1993-05-04,356.15
5990,1993-04-30,354.3
5991,1993-04-29,355.6
5992,1993-04-28,349.7
5993,1993-04-27,351.4
5994,1993-04-26,349.25
5995,1993-04-23,344.9
5996,1993-04-22,339.3
5997,1993-04-21,339
5998,1993-04-20,339.9
5999,1993-04-19,339.6
6000,1993-04-16,337.85
6001,1993-04-15,338.9
6002,1993-04-14,338.25
6003,1993-04-13,336.7
6004,1993-04-08,337.5
6005,1993-04-07,336.75
6006,1993-04-06,338.4
6007,1993-04-05,339.25
6008,1993-04-02,340.1
6009,1993-04-01,336.35
6010,1993-03-31,337.8
6011,1993-03-30,334.4
6012,1993-03-29,331.7
6013,1993-03-26,332.7
6014,1993-03-25,332.6
6015,1993-03-24,331
6016,1993-03-23,331.9
6017,1993-03-22,332.6
6018,1993-03-19,331.65
6019,1993-03-18,330.25
6020,1993-03-17,328.75
6021,1993-03-16,329
6022,1993-03-15,328
6023,1993-03-12,327
6024,1993-03-11,326.9
6025,1993-03-10,326.1
6026,1993-03-09,326.95
6027,1993-03-08,327.5
6028,1993-03-05,329.75
6029,1993-03-04,328.05
6030,1993-03-03,329.55
6031,1993-03-02,329.15
6032,1993-03-01,328.5
6033,1993-02-26,327.6
6034,1993-02-25,329.6
6035,1993-02-24,329.9
6036,1993-02-23,329.6
6037,1993-02-22,329.7
6038,1993-02-19,330.8
6039,1993-02-18,329.95
6040,1993-02-17,330.6
6041,1993-02-16,329.45
6042,1993-02-15,328.6
6043,1993-02-12,329.2
6044,1993-02-11,332
6045,1993-02-10,329.85
6046,1993-02-09,328.05
6047,1993-02-08,327.95
6048,1993-02-05,327.75
6049,1993-02-04,328
6050,1993-02-03,328.2
6051,1993-02-02,329.65
6052,1993-02-01,329.75
6053,1993-01-29,330.45
6054,1993-01-28,329.95
6055,1993-01-27,330.6
6056,1993-01-26,330.9
6057,1993-01-25,328.45
6058,1993-01-22,328.75
6059,1993-01-21,329.75
6060,1993-01-20,329
6061,1993-01-19,329
6062,1993-01-18,328.15
6063,1993-01-15,327.7
6064,1993-01-14,327.65
6065,1993-01-13,327.55
6066,1993-01-12,329.2
6067,1993-01-11,328.4
6068,1993-01-08,329.1
6069,1993-01-07,329.15
6070,1993-01-06,329.6
6071,1993-01-05,328.6
6072,1993-01-04,328.25
6073,1994-12-30,NA
6074,1994-12-29,383.25
6075,1994-12-28,381.75
6076,1994-12-23,NA
6077,1994-12-22,381.55
6078,1994-12-21,382.05
6079,1994-12-20,381.9
6080,1994-12-19,379.2
6081,1994-12-16,380.35
6082,1994-12-15,379.2
6083,1994-12-14,380.5
6084,1994-12-13,379.1
6085,1994-12-12,377.15
6086,1994-12-09,376.5
6087,1994-12-08,376.2
6088,1994-12-07,377
6089,1994-12-06,375.75
6090,1994-12-05,376.6
6091,1994-12-02,379
6092,1994-12-01,380.1
6093,1994-11-30,383.1
6094,1994-11-29,383.2
6095,1994-11-28,384
6096,1994-11-25,384.85
6097,1994-11-24,384.3
6098,1994-11-23,384.7
6099,1994-11-22,383.8
6100,1994-11-21,383.4
6101,1994-11-18,384
6102,1994-11-17,386.75
6103,1994-11-16,386.25
6104,1994-11-15,386.7
6105,1994-11-14,385.1
6106,1994-11-11,385.3
6107,1994-11-10,384.2
6108,1994-11-09,383.6
6109,1994-11-08,384.65
6110,1994-11-07,382.7
6111,1994-11-04,383.8
6112,1994-11-03,383.8
6113,1994-11-02,383.85
6114,1994-11-01,384.5
6115,1994-10-31,383.85
6116,1994-10-28,387.7
6117,1994-10-27,389.15
6118,1994-10-26,388.9
6119,1994-10-25,389.2
6120,1994-10-24,389.3
6121,1994-10-21,390.95
6122,1994-10-20,391.55
6123,1994-10-19,391.1
6124,1994-10-18,389.75
6125,1994-10-17,389
6126,1994-10-14,387.45
6127,1994-10-13,387.25
6128,1994-10-12,387.9
6129,1994-10-11,387.65
6130,1994-10-10,391.2
6131,1994-10-07,392
6132,1994-10-06,392
6133,1994-10-05,393.7
6134,1994-10-04,392.45
6135,1994-10-03,393.15
6136,1994-09-30,394.85
6137,1994-09-29,395.7
6138,1994-09-28,396.25
6139,1994-09-27,395.8
6140,1994-09-26,395.8
6141,1994-09-23,395.7
6142,1994-09-22,393.7
6143,1994-09-21,394.9
6144,1994-09-20,393.9
6145,1994-09-19,389.9
6146,1994-09-16,390
6147,1994-09-15,388
6148,1994-09-14,390.3
6149,1994-09-13,389.6
6150,1994-09-12,391.1
6151,1994-09-09,390.75
6152,1994-09-08,391.5
6153,1994-09-07,389.7
6154,1994-09-06,387.6
6155,1994-09-05,386.9
6156,1994-09-02,386.7
6157,1994-09-01,386
6158,1994-08-31,385.75
6159,1994-08-30,386.6
6160,1994-08-26,383.3
6161,1994-08-25,383.3
6162,1994-08-24,383.9
6163,1994-08-23,381.35
6164,1994-08-22,382.6
6165,1994-08-19,381.8
6166,1994-08-18,380.65
6167,1994-08-17,377.2
6168,1994-08-16,376.3
6169,1994-08-15,376.6
6170,1994-08-12,378.2
6171,1994-08-11,377.6
6172,1994-08-10,378.3
6173,1994-08-09,378.65
6174,1994-08-08,377.6
6175,1994-08-05,378.3
6176,1994-08-04,377.5
6177,1994-08-03,378.45
6178,1994-08-02,380
6179,1994-08-01,383.85
6180,1994-07-29,384
6181,1994-07-28,387.1
6182,1994-07-27,388.55
6183,1994-07-26,386.2
6184,1994-07-25,385
6185,1994-07-22,384
6186,1994-07-21,385.9
6187,1994-07-20,387.45
6188,1994-07-19,384.65
6189,1994-07-18,386.5
6190,1994-07-15,384.9
6191,1994-07-14,384.2
6192,1994-07-13,384.65
6193,1994-07-12,386.3
6194,1994-07-11,385.75
6195,1994-07-08,383.15
6196,1994-07-07,383
6197,1994-07-06,385.5
6198,1994-07-05,387.3
6199,1994-07-04,386.6
6200,1994-07-01,384.6
6201,1994-06-30,388.25
6202,1994-06-29,385.5
6203,1994-06-28,386.55
6204,1994-06-27,389.25
6205,1994-06-24,389.9
6206,1994-06-23,389
6207,1994-06-22,392.45
6208,1994-06-21,390.3
6209,1994-06-20,389.3
6210,1994-06-17,387.85
6211,1994-06-16,386.85
6212,1994-06-15,384.1
6213,1994-06-14,383.8
6214,1994-06-13,382.6
6215,1994-06-10,383.05
6216,1994-06-09,382.55
6217,1994-06-08,381.45
6218,1994-06-07,380.5
6219,1994-06-06,378.4
6220,1994-06-03,382.95
6221,1994-06-02,383.25
6222,1994-06-01,386.3
6223,1994-05-31,387.6
6224,1994-05-27,385.4
6225,1994-05-26,384.9
6226,1994-05-25,387.3
6227,1994-05-24,388
6228,1994-05-23,386.45
6229,1994-05-20,383.15
6230,1994-05-19,383.3
6231,1994-05-18,379.6
6232,1994-05-17,382.55
6233,1994-05-16,379.3
6234,1994-05-13,381.65
6235,1994-05-12,379.25
6236,1994-05-11,380.5
6237,1994-05-10,380.15
6238,1994-05-09,381
6239,1994-05-06,373.4
6240,1994-05-05,374.5
6241,1994-05-04,375.15
6242,1994-05-03,375.1
6243,1994-04-29,376.45
6244,1994-04-28,373.35
6245,1994-04-27,374.25
6246,1994-04-26,374.3
6247,1994-04-25,373
6248,1994-04-22,369.65
6249,1994-04-21,373.3
6250,1994-04-20,371.35
6251,1994-04-19,373.1
6252,1994-04-18,378.1
6253,1994-04-15,377
6254,1994-04-14,377.65
6255,1994-04-13,378.5
6256,1994-04-12,378
6257,1994-04-11,381.75
6258,1994-04-08,385.45
6259,1994-04-07,384.3
6260,1994-04-06,383.9
6261,1994-04-05,384.75
6262,1994-03-31,389.2
6263,1994-03-30,387.15
6264,1994-03-29,386.8
6265,1994-03-28,389.25
6266,1994-03-25,391.3
6267,1994-03-24,390.4
6268,1994-03-23,388.25
6269,1994-03-22,389.15
6270,1994-03-21,386.45
6271,1994-03-18,386.55
6272,1994-03-17,383.4
6273,1994-03-16,385.5
6274,1994-03-15,387.1
6275,1994-03-14,386.5
6276,1994-03-11,386.65
6277,1994-03-10,380.5
6278,1994-03-09,375.3
6279,1994-03-08,376.1
6280,1994-03-07,377.5
6281,1994-03-04,375.95
6282,1994-03-03,377.7
6283,1994-03-02,376.95
6284,1994-03-01,381.3
6285,1994-02-28,381.55
6286,1994-02-25,378.95
6287,1994-02-24,376.7
6288,1994-02-23,375.75
6289,1994-02-22,379.4
6290,1994-02-21,380
6291,1994-02-18,379.95
6292,1994-02-17,384.5
6293,1994-02-16,383.5
6294,1994-02-15,385
6295,1994-02-14,383.25
6296,1994-02-11,381.85
6297,1994-02-10,382.5
6298,1994-02-09,380.75
6299,1994-02-08,380.55
6300,1994-02-07,383.5
6301,1994-02-04,388.5
6302,1994-02-03,385.65
6303,1994-02-02,384.7
6304,1994-02-01,381.65
6305,1994-01-31,377.9
6306,1994-01-28,378.25
6307,1994-01-27,383.6
6308,1994-01-26,383
6309,1994-01-25,382
6310,1994-01-24,378.8
6311,1994-01-21,386
6312,1994-01-20,391.8
6313,1994-01-19,391.7
6314,1994-01-18,392.55
6315,1994-01-17,392.3
6316,1994-01-14,390.1
6317,1994-01-13,388.75
6318,1994-01-12,386.1
6319,1994-01-11,385.45
6320,1994-01-10,383.7
6321,1994-01-07,390.5
6322,1994-01-06,385.65
6323,1994-01-05,395.25
6324,1994-01-04,394.1
6325,29-Dec-95,386.6
6326,28-Dec-95,386.7
6327,27-Dec-95,386.6
6328,26-Dec-95,387.4
6329,22-Dec-95,387
6330,21-Dec-95,387.6
6331,20-Dec-95,388.3
6332,19-Dec-95,387.2
6333,18-Dec-95,387.9
6334,15-Dec-95,386
6335,14-Dec-95,386.25
6336,13-Dec-95,386.4
6337,12-Dec-95,388.1
6338,11-Dec-95,388.3
6339,08-Dec-95,389.5
6340,07-Dec-95,388.85
6341,06-Dec-95,388.5
6342,05-Dec-95,387
6343,04-Dec-95,386
6344,01-Dec-95,386.1
6345,30-Nov-95,387.15
6346,29-Nov-95,388.65
6347,28-Nov-95,388.75
6348,27-Nov-95,386.15
6349,24-Nov-95,383.5
6350,23-Nov-95,383.15
6351,22-Nov-95,381.4
6352,21-Nov-95,385.2
6353,20-Nov-95,386.4
6354,17-Nov-95,386.8
6355,16-Nov-95,385.35
6356,15-Nov-95,385.1
6357,14-Nov-95,385.2
6358,13-Nov-95,387.2
6359,10-Nov-95,389
6360,09-Nov-95,385.6
6361,08-Nov-95,384.4
6362,07-Nov-95,384.45
6363,06-Nov-95,382.3
6364,03-Nov-95,382.2
6365,02-Nov-95,382.4
6366,01-Nov-95,382.2
6367,31-Oct-95,382.4
6368,30-Oct-95,382
6369,27-Oct-95,382.5
6370,26-Oct-95,382.4
6371,25-Oct-95,382.7
6372,24-Oct-95,382.2
6373,23-Oct-95,382.4
6374,20-Oct-95,381.6
6375,19-Oct-95,381.75
6376,18-Oct-95,383.5
6377,17-Oct-95,383.6
6378,16-Oct-95,383.7
6379,13-Oct-95,384
6380,12-Oct-95,384.2
6381,11-Oct-95,384.6
6382,10-Oct-95,384.7
6383,09-Oct-95,384.8
6384,06-Oct-95,382.9
6385,05-Oct-95,382.7
6386,04-Oct-95,382.7
6387,03-Oct-95,382.05
6388,02-Oct-95,383.35
6389,29-Sep-95,383.2
6390,28-Sep-95,383.15
6391,27-Sep-95,383.55
6392,26-Sep-95,382.75
6393,25-Sep-95,382.4
6394,22-Sep-95,385.4
6395,21-Sep-95,384.05
6396,20-Sep-95,385.25
6397,19-Sep-95,385
6398,18-Sep-95,384.9
6399,15-Sep-95,385.5
6400,14-Sep-95,384.1
6401,13-Sep-95,384.5
6402,12-Sep-95,382.35
6403,11-Sep-95,382.35
6404,08-Sep-95,382.4
6405,07-Sep-95,379.9
6406,06-Sep-95,379.65
6407,05-Sep-95,379.6
6408,01-Sep-95,382
6409,31-Aug-95,381.25
6410,30-Aug-95,381.9
6411,29-Aug-95,383
6412,28-Aug-95,382.6
6413,25-Aug-95,382.6
6414,24-Aug-95,383.4
6415,23-Aug-95,383.2
6416,22-Aug-95,383
6417,21-Aug-95,384.45
6418,18-Aug-95,384.4
6419,17-Aug-95,384.4
6420,16-Aug-95,382.4
6421,15-Aug-95,384.3
6422,14-Aug-95,384.3
6423,11-Aug-95,383.5
6424,10-Aug-95,384.45
6425,09-Aug-95,384.45
6426,08-Aug-95,383.7
6427,07-Aug-95,383.7
6428,04-Aug-95,383.6
6429,03-Aug-95,382.9
6430,02-Aug-95,382.9
6431,01-Aug-95,382.85
6432,31-Jul-95,382.35
6433,28-Jul-95,383
6434,27-Jul-95,383.3
6435,26-Jul-95,386.3
6436,25-Jul-95,385.85
6437,24-Jul-95,386.8
6438,21-Jul-95,386.1
6439,20-Jul-95,385.6
6440,19-Jul-95,388
6441,18-Jul-95,389.1
6442,17-Jul-95,388.9
6443,14-Jul-95,388.4
6444,13-Jul-95,388.2
6445,12-Jul-95,388.8
6446,11-Jul-95,385.6
6447,10-Jul-95,385.5
6448,07-Jul-95,385.4
6449,06-Jul-95,384.55
6450,05-Jul-95,384.2
6451,03-Jul-95,384.5
6452,30-Jun-95,384.1
6453,29-Jun-95,387.8
6454,28-Jun-95,387
6455,27-Jun-95,388.9
6456,26-Jun-95,389.2
6457,23-Jun-95,389.8
6458,22-Jun-95,389.5
6459,21-Jun-95,390.2
6460,20-Jun-95,390.4
6461,19-Jun-95,390.9
6462,16-Jun-95,389.5
6463,15-Jun-95,390.8
6464,14-Jun-95,387.7
6465,13-Jun-95,386.2
6466,12-Jun-95,387
6467,09-Jun-95,388
6468,08-Jun-95,386.1
6469,07-Jun-95,385.85
6470,06-Jun-95,384.25
6471,05-Jun-95,384.1
6472,02-Jun-95,383.1
6473,01-Jun-95,384.2
6474,31-May-95,383.8
6475,30-May-95,384.1
6476,26-May-95,385.5
6477,25-May-95,385.15
6478,24-May-95,383.75
6479,23-May-95,382.8
6480,22-May-95,381.7
6481,19-May-95,383
6482,18-May-95,383.1
6483,17-May-95,383
6484,16-May-95,384.3
6485,15-May-95,384.3
6486,12-May-95,383.2
6487,11-May-95,383.15
6488,10-May-95,383.9
6489,09-May-95,383.6
6490,08-May-95,389.4
6491,05-May-95,390.8
6492,04-May-95,390.2
6493,03-May-95,389.4
6494,02-May-95,388.5
6495,01-May-95,387.75
6496,28-Apr-95,386.6
6497,27-Apr-95,389
6498,26-Apr-95,386
6499,25-Apr-95,389.85
6500,24-Apr-95,390.1
6501,21-Apr-95,389.9
6502,20-Apr-95,391.95
6503,19-Apr-95,394.05
6504,18-Apr-95,394.7
6505,17-Apr-95,393.2
6506,14-Apr-95,393.9
6507,13-Apr-95,389.7
6508,12-Apr-95,389.7
6509,11-Apr-95,390.5
6510,10-Apr-95,389.3
6511,07-Apr-95,392.4
6512,06-Apr-95,393.2
6513,05-Apr-95,392
6514,04-Apr-95,391.6
6515,03-Apr-95,391.9
6516,01-Apr-95,385.65
6517,31-Mar-95,381.9
6518,31-Dec-96,369.2
6519,30-Dec-96,369.1
6520,27-Dec-96,369.35
6521,26-Dec-96,368.6
6522,24-Dec-96,368.6
6523,23-Dec-96,368.6
6524,20-Dec-96,369
6525,19-Dec-96,368.85
6526,18-Dec-96,369.05
6527,17-Dec-96,368.3
6528,16-Dec-96,367.85
6529,13-Dec-96,368.45
6530,12-Dec-96,368.5
6531,11-Dec-96,368.4
6532,10-Dec-96,368.2
6533,09-Dec-96,368.6
6534,06-Dec-96,369.35
6535,05-Dec-96,370
6536,04-Dec-96,369.65
6537,03-Dec-96,367.6
6538,02-Dec-96,370.8
6539,29-Nov-96,371.4
6540,28-Nov-96,372.5
6541,27-Nov-96,373.5
6542,26-Nov-96,373.6
6543,25-Nov-96,375.25
6544,22-Nov-96,377.1
6545,21-Nov-96,376.15
6546,20-Nov-96,379
6547,19-Nov-96,378.25
6548,18-Nov-96,378.75
6549,15-Nov-96,379.5
6550,14-Nov-96,382.25
6551,13-Nov-96,383.3
6552,12-Nov-96,381.5
6553,11-Nov-96,380.5
6554,08-Nov-96,378.8
6555,07-Nov-96,380.3
6556,06-Nov-96,378.35
6557,05-Nov-96,379.15
6558,04-Nov-96,378.65
6559,01-Nov-96,377.6
6560,31-Oct-96,378.05
6561,30-Oct-96,380
6562,29-Oct-96,380.4
6563,28-Oct-96,382.75
6564,25-Oct-96,382.55
6565,24-Oct-96,382.75
6566,23-Oct-96,383.5
6567,22-Oct-96,383.9
6568,21-Oct-96,381.75
6569,18-Oct-96,380
6570,17-Oct-96,380.3
6571,16-Oct-96,381.5
6572,15-Oct-96,381
6573,14-Oct-96,381.35
6574,11-Oct-96,381.1
6575,10-Oct-96,381.8
6576,09-Oct-96,381.05
6577,08-Oct-96,380.85
6578,07-Oct-96,380.1
6579,04-Oct-96,380.1
6580,03-Oct-96,380.2
6581,02-Oct-96,379.9
6582,01-Oct-96,378.5
6583,30-Sep-96,378
6584,27-Sep-96,380.5
6585,26-Sep-96,380.9
6586,25-Sep-96,382
6587,24-Sep-96,382.8
6588,23-Sep-96,381.4
6589,20-Sep-96,380.8
6590,19-Sep-96,382.5
6591,18-Sep-96,383
6592,17-Sep-96,383.15
6593,16-Sep-96,382.9
6594,13-Sep-96,382.2
6595,12-Sep-96,382.3
6596,11-Sep-96,382.9
6597,10-Sep-96,383
6598,09-Sep-96,383.3
6599,06-Sep-96,384.8
6600,05-Sep-96,385.5
6601,04-Sep-96,385.3
6602,03-Sep-96,385.9
6603,02-Sep-96,386.75
6604,30-Aug-96,386.25
6605,29-Aug-96,387.6
6606,28-Aug-96,387.9
6607,27-Aug-96,388.9
6608,26-Aug-96,389.4
6609,23-Aug-96,388
6610,22-Aug-96,387.25
6611,21-Aug-96,386.6
6612,20-Aug-96,387.6
6613,19-Aug-96,387.1
6614,16-Aug-96,386.1
6615,15-Aug-96,386.15
6616,14-Aug-96,386.25
6617,13-Aug-96,387.5
6618,12-Aug-96,387.5
6619,09-Aug-96,387.5
6620,08-Aug-96,388.4
6621,07-Aug-96,388.1
6622,06-Aug-96,388.4
6623,05-Aug-96,389
6624,02-Aug-96,386.5
6625,01-Aug-96,386.1
6626,31-Jul-96,387.1
6627,30-Jul-96,384.5
6628,29-Jul-96,384.3
6629,26-Jul-96,384.8
6630,25-Jul-96,384.8
6631,24-Jul-96,385.5
6632,23-Jul-96,384.6
6633,22-Jul-96,384.5
6634,19-Jul-96,384.4
6635,18-Jul-96,383.7
6636,17-Jul-96,383.5
6637,16-Jul-96,383.1
6638,15-Jul-96,382.75
6639,12-Jul-96,383.5
6640,11-Jul-96,383.25
6641,10-Jul-96,382.2
6642,09-Jul-96,382.6
6643,08-Jul-96,381
6644,05-Jul-96,381.5
6645,04-Jul-96,380.75
6646,03-Jul-96,381.85
6647,02-Jul-96,381.6
6648,01-Jul-96,381.3
6649,28-Jun-96,380.2
6650,27-Jun-96,382
6651,26-Jun-96,382.9
6652,25-Jun-96,383.7
6653,24-Jun-96,384.8
6654,21-Jun-96,384.7
6655,20-Jun-96,384.1
6656,19-Jun-96,384.3
6657,18-Jun-96,385.5
6658,17-Jun-96,384.9
6659,14-Jun-96,384.9
6660,13-Jun-96,384.2
6661,12-Jun-96,384.3
6662,11-Jun-96,384.25
6663,10-Jun-96,386
6664,07-Jun-96,385.1
6665,06-Jun-96,385.6
6666,05-Jun-96,386
6667,04-Jun-96,387.8
6668,03-Jun-96,390.7
6669,31-May-96,390.5
6670,30-May-96,391
6671,29-May-96,391
6672,28-May-96,391.1
6673,24-May-96,390.75
6674,23-May-96,391
6675,22-May-96,391.5
6676,21-May-96,390.8
6677,20-May-96,390.6
6678,17-May-96,392
6679,16-May-96,392.4
6680,15-May-96,392.2
6681,14-May-96,391.6
6682,13-May-96,391.2
6683,10-May-96,390.1
6684,09-May-96,392.7
6685,08-May-96,392.8
6686,07-May-96,393.35
6687,06-May-96,393
6688,03-May-96,392.2
6689,02-May-96,393.6
6690,01-May-96,392.7
6691,30-Apr-96,391.4
6692,29-Apr-96,390.2
6693,26-Apr-96,390.35
6694,25-Apr-96,393.2
6695,24-Apr-96,390.5
6696,23-Apr-96,391.2
6697,22-Apr-96,391.4
6698,19-Apr-96,390.6
6699,18-Apr-96,390.9
6700,17-Apr-96,390.8
6701,16-Apr-96,391
6702,15-Apr-96,393
6703,12-Apr-96,394.3
6704,11-Apr-96,395.5
6705,10-Apr-96,394.8
